weight,Target_cost_euro,Date_claim_opening,Date_of_accident,Customer_code1,Customer_code3,Customer_code4,Customer_merit_class,Flag_virtuous_driver,Presence_of_black_box,Bareme_table_code_customer,Bareme_table_code_other_driver,Province_code,Region,Date_vehicle_immatriculation,Vehicle_typology,Vehicle_power_source,Vehicle_catalytic_converter,Flag_hybrid_vehicle,Vehicle_annual_distance_km,Flag_historical_vehicle,Vehicle_engine_capacity,Vehicle_engine_rpm,Vehicle_torque_kgm,Vehicle_torque_rpm,Vehicle_n_valves_cyl,Vehicle_fiscal_HP,Vehicle_price_euro,Vehicle_max_speed_kmh,Vehicle_acceleration_0_100_s,Vehicle_length_m,Vehicle_width_m,Vehicle_height_m,Vehicle_weight_kg,Vehicle_weight_full_load_kg,Vehicle_n_doors,Vehicle_n_seats,Vehicle_code_supercharging
1,878,2016-05-11,2016-05-09,C2,P,A,1,N,0,0,15,PN,FRIULI-VENEZIA GIULIA,2007-05-01,Sedan,Diesel,MB05,N,NA,N,1248,4000,14.8,1500,4,15,25000,150,18,3.581,1.611,1.643,1165,1535,5,4,TU10
1,501,2018-03-07,2018-03-02,C2,P,A,1,S,0,1,14,LU,TOSCANA,2017-03-31,Station wagon,Diesel,ME02,N,NA,N,1461,4000,25.5,1750,2,16,27350,181,11.7,4.449,1.836,1.613,1496,1951,5,5,TU10
1,947,2014-12-15,2014-12-12,C2,P,A,10,N,1,0,17,CN,PIEMONTE,2010-12-29,Minivan,Diesel,MB05,N,15000,N,1248,4000,20.4,1750,4,15,17400,173,12.5,3.93,1.698,1.66,1275,1750,5,5,TU30
1,328,2017-03-16,2016-12-28,C3,P,A,9,N,1,1,14,CE,CAMPANIA,2011-03-02,Sedan,Diesel,ME02,N,NA,N,1956,4000,35.7,1750,4,20,25020,205,9,4.351,1.798,1.465,1395,1825,5,5,TU30
1,1004,2014-02-21,2014-02-20,C2,P,A,1,S,0,0,4,FE,EMILIA-ROMAGNA,1990-09-29,Sedan,Petrol,MC09,N,NA,N,NA,5900,7,4600,2,11,8150,144,17,3.495,1.495,1.485,851,1210,5,5,AS00
1,294,2018-05-17,2018-05-14,C2,P,A,1,S,1,0,8,AT,PIEMONTE,2018-03-15,Sedan,Diesel,ME02,N,10000,N,1499,3750,21.9,1750,4,16,17500,175,12.5,4.04,1.735,1.476,1186,1670,5,5,TU10
1,3238,2018-07-13,2018-07-13,C2,P,A,1,S,0,0,8,LC,LOMBARDIA,2008-05-23,Station wagon,Diesel,ME02,N,NA,N,1896,4000,25.5,1900,2,19,25475,185,12.6,4.556,1.781,1.504,1394,2020,5,5,TU30
1,5159,2018-01-19,2018-01-18,C3,P,A,3,N,0,0,17,VI,VENETO,2009-07-07,Sedan,Petrol,MC09,N,NA,N,1149,5250,9.5,2500,2,14,10050,154,15,3.6,1.654,1.47,1000,1345,3,4,AS00
1,1087,2016-07-06,2016-07-05,C2,P,A,1,S,1,1,4,FI,TOSCANA,2007-10-26,Sedan,Petrol,MC09,N,NA,N,1198,5200,10.8,3000,2,14,11825,157,16.5,3.916,1.65,1.467,1089,1570,5,5,AS00
1,2742,2018-08-24,2018-08-14,C2,P,A,1,S,0,1,2,BS,LOMBARDIA,2016-03-02,Sedan,Diesel,MB05,N,NA,N,1422,3000,21.4,1500,2,16,17050,173,12.9,3.972,1.682,1.453,1152,1650,5,5,TU10
1,566,2015-07-09,2015-07-04,C2,P,A,5,N,0,0,4,LU,TOSCANA,2012-11-01,Sedan,Petrol,MC09,N,NA,N,995,6400,9.5,4800,4,12,10070,152,15.3,3.595,1.597,1.522,939,1367,5,5,AS00
1,301,2018-11-17,2018-11-11,C2,P,E,14,N,1,1,14,CS,CALABRIA,2013-07-02,Sedan,Petrol,MC09,N,5000,N,1242,5500,10.4,3000,2,14,12900,156,14.4,4.065,1.687,1.49,1105,1590,5,5,AS00
1,4460,2018-07-25,2018-07-23,C2,P,E,1,N,0,0,15,BA,PUGLIA,2008-01-10,Station wagon,Diesel,ME02,N,NA,N,1995,4000,32.6,2000,4,20,25489.09,188,11,4.33,1.783,1.606,1578,2085,5,5,TU30
1,933,2015-02-17,2015-02-12,C2,P,A,1,N,0,1,14,LC,LOMBARDIA,2008-02-01,Station wagon,Diesel,ME02,N,NA,N,2967,4000,45.9,1400,4,26,45400,240,7.5,4.586,1.772,1.453,1735,2210,5,5,TU30
1,1449,2016-09-19,2016-09-09,C2,P,E,1,N,1,1,14,LU,TOSCANA,2012-01-03,Sedan,Diesel,ME02,N,NA,N,1560,3600,27.5,1750,2,17,22650,190,12.4,4.275,1.81,1.533,1370,1810,5,5,TU35
1,2938,2015-10-20,2015-10-16,C2,P,A,1,N,0,0,15,VA,LOMBARDIA,2008-01-01,Sedan,Diesel,MB05,N,NA,N,1686,4400,24.5,2300,4,18,20400,180,12.3,4.249,1.753,1.46,1365,1840,5,5,TU10
1,1150,2018-10-17,2018-10-04,C2,P,A,1,S,0,1,5,TS,FRIULI-VENEZIA GIULIA,2012-09-12,Sedan,Diesel,MF02,N,NA,N,1995,4000,32.6,1500,4,20,33250,212,8.1,4.329,1.765,1.421,1425,1915,3,5,TU30
1,464,2015-05-25,2015-05-08,C3,P,A,3,N,0,1,14,AQ,ABRUZZO,2008-07-02,Minivan,Petrol,MC09,N,NA,N,1149,5500,10.7,4250,4,14,14500,167,15,3.874,1.695,1.586,1155,1610,5,5,AS00
1,935,2015-02-20,2015-02-17,C2,P,U,13,N,0,0,8,MC,MARCHE,2000-04-12,Sedan,Petrol,MC09,N,NA,N,599,5250,8.2,2000,2,9,9342.7,135,17.2,2.5,1.515,1.529,795,980,3,2,TU10
1,2396,2017-02-27,2017-02-21,C2,P,E,1,N,0,0,15,AG,SICILIA,2009-07-02,Station wagon,Diesel,ME02,N,NA,N,1910,4000,32.6,2000,4,19,28450,210,9.6,4.783,1.775,1.597,1530,2000,5,5,TU30
1,1718,2016-11-10,2016-11-03,C3,P,E,1,N,0,7,17,MC,MARCHE,2006-04-26,Sedan,Petrol,MC09,N,NA,N,1596,6000,16.3,4250,4,17,27840,204,10.2,4.239,1.748,1.421,1330,1705,5,5,AS00
1,7286,2017-03-21,2017-03-18,C2,P,A,1,N,0,0,17,PA,SICILIA,2012-02-22,Sedan,Diesel,ME02,N,NA,N,1248,4000,20.4,1500,4,15,17400,180,10.7,3.546,1.627,1.488,1055,1420,3,4,TU30
1,2104,2018-03-15,2018-03-12,C2,A,A,1,N,0,0,2,MI,LOMBARDIA,2013-03-15,Minivan,Hybrid / Petrol,MC09,S,NA,N,1798,5200,14.5,4000,4,19,32750,165,11.3,4.645,1.775,1.575,1605,2115,5,7,AS00
1,694,2018-07-25,2018-07-19,C3,P,E,1,N,0,1,14,MO,EMILIA-ROMAGNA,2010-03-22,Station wagon,Diesel,ME02,N,NA,N,1560,4000,24.5,1750,4,17,24670,190,11.5,4.522,1.77,1.452,1412,1900,5,5,TU30
1,1350,2016-05-02,2016-04-30,C3,P,A,1,N,1,16,17,PG,UMBRIA,2005-07-14,Sedan,Diesel,MB05,N,NA,N,1968,4000,32.6,1750,4,20,28250,207,9.5,4.214,1.765,1.421,1415,1900,3,5,TU30
1,1997,2018-09-15,2018-09-14,C2,P,A,1,N,0,0,8,VA,LOMBARDIA,2006-03-24,Sedan,Petrol,MC09,N,NA,N,998,6000,9.5,3600,4,12,9750,157,13.7,3.415,1.615,1.465,915,1180,5,4,AS00
1,1267,2017-03-20,2017-03-17,C3,P,A,1,N,1,0,17,LE,PUGLIA,2002-12-17,Minivan,Diesel,MB05,N,5000,N,1910,4000,20.9,1750,2,19,19320,168,12.4,4.159,1.714,1.81,1395,1875,5,5,TU10
1,1441,2018-02-27,2018-02-24,C2,P,E,6,N,1,12,8,VR,VENETO,2017-08-09,Station wagon,Diesel,ME02,N,NA,N,1560,3750,25.9,1750,2,17,22450,180,12,4.212,1.765,1.605,1289,1820,5,5,TU30
1,716,2017-01-18,2017-01-10,C2,P,A,1,NA,0,1,14,TO,PIEMONTE,2016-03-29,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,13390,163,14.5,3.837,1.676,1.518,1040,1445,5,4,AS00
1,1971,2017-12-13,2017-11-26,C4,P,E,1,N,0,1,14,TV,VENETO,2011-01-21,Sedan,Petrol,MC09,N,NA,N,1390,5000,13.5,3800,4,16,15300,172,13.9,4.199,1.786,1.512,1217,1750,5,5,AS00
1,1922,2017-12-20,2017-12-19,C2,P,A,4,N,0,0,8,MI,LOMBARDIA,2017-07-26,Station wagon,Diesel,ME02,N,NA,N,1685,4000,28.5,1250,4,18,28800,176,13.7,4.475,1.85,1.645,1500,2000,5,5,TU30
1,334,2018-09-06,2018-08-30,C2,P,E,2,N,0,0,14,BO,EMILIA-ROMAGNA,2015-05-26,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,12000,159,13.1,3.62,1.658,1.505,940,1320,3,4,AS00
1,669,2016-04-22,2016-04-17,C2,P,E,1,N,1,1,4,RN,EMILIA-ROMAGNA,2015-09-30,Minivan,Petrol / LPG,MC09,N,NA,N,1598,6400,16.3,4400,4,17,23700,185,11.7,4.46,1.79,1.62,1495,2125,5,5,AS00
1,973,2018-08-27,2018-08-25,C3,P,D,1,N,0,0,4,RM,LAZIO,2013-07-31,Minivan,Diesel,ME02,N,NA,N,1248,3500,20.4,1500,4,15,21700,165,14.9,4.147,1.784,1.665,1370,1845,5,5,TU10
1,1108,2018-05-28,2018-05-24,C3,P,A,1,N,1,1,14,LC,LOMBARDIA,2013-07-31,Minivan,Petrol,MC09,N,NA,N,999,6000,17.3,1400,4,12,20900,174,12.9,4.379,1.828,1.61,1493,2150,5,5,TU10
1,642,2016-04-04,2016-03-13,C2,P,E,1,N,0,0,4,RM,LAZIO,2005-03-31,Sedan,Petrol,MC09,N,NA,N,1242,5000,10.4,2500,2,14,12210,155,14,3.538,1.578,1.54,935,1305,5,4,AS00
1,1726,2018-08-20,2018-08-14,C2,P,E,12,N,1,0,8,MS,TOSCANA,2017-12-15,Sedan,Diesel,ME02,N,NA,N,1968,3500,38.7,1750,4,20,36700,230,7.4,4.268,1.79,1.492,1395,1890,3,5,TU30
1,1430,2016-02-18,2015-11-19,C3,P,E,1,N,1,0,8,NA,CAMPANIA,2001-10-05,Coupe',Petrol,MC09,N,5000,N,1599,5800,14.7,3000,4,17,14860.01,185,9.9,4.345,1.73,1.303,1340,1600,3,4,AS00
1,950,2016-03-15,2016-03-13,C2,P,A,1,NA,0,0,11,MI,LOMBARDIA,1997-09-05,Sedan,Petrol,SC01,N,NA,N,1596,5500,14.6,4250,2,17,12666.62,182,12.1,4.325,1.645,1.38,1170,1560,4,5,AS00
1,413,2017-11-22,2017-11-20,C2,P,E,1,N,1,0,4,RM,LAZIO,2013-07-10,Sedan,Petrol,MC09,N,5000,N,999,5800,9.4,4500,4,12,12960,145,13.7,2.695,1.559,1.565,825,1020,3,2,AS00
1,938,2017-06-14,2017-06-05,C3,P,E,1,N,1,0,8,RM,LAZIO,2009-02-05,Sedan,Petrol,MC09,N,NA,N,1586,6800,15.1,4800,4,17,15990,200,10,3.76,1.69,1.5,1105,1485,3,4,AS00
1,2146,2018-01-02,2017-12-28,C2,P,A,1,S,0,0,17,TV,VENETO,1999-01-05,Sedan,Petrol,MD09,N,NA,N,1275,6000,10.5,4000,4,15,12539.57,170,13.7,3.72,1.585,1.44,955,1385,5,5,AS00
1,354,2016-05-20,2016-05-17,C2,P,E,1,N,0,1,8,RM,LAZIO,2013-09-06,Sedan,Diesel,ME02,N,NA,N,1995,4000,40.8,1750,4,20,44950,228,7.5,4.633,1.811,1.434,1590,2090,4,5,TU30
1,359,2017-07-05,2017-07-01,C2,P,A,1,N,1,1,4,LT,LAZIO,2012-05-31,Sedan,LPG,NA,N,NA,N,1368,5000,21,1750,NA,15,20750,198,8.8,4.063,1.72,1.446,1272,1700,3,4,NA
1,971,2018-09-04,2018-08-14,C2,P,A,1,N,0,0,8,TA,PUGLIA,2001-07-24,Sedan,Petrol,AC00,N,NA,N,1296,6000,10.2,4000,2,15,NA,160,12.2,3.648,1.549,1.327,845,NA,3,5,AS00
1,810,2016-06-17,2016-06-15,C3,P,A,1,S,0,0,8,RM,LAZIO,2006-12-15,Sedan,Diesel,MB05,N,NA,N,1398,4000,16.3,2000,2,16,17550,160,16.7,3.731,1.69,1.62,1243,1500,3,4,TU10
1,645,2014-01-08,2013-12-31,C3,P,A,1,N,0,0,15,PA,SICILIA,1993-04-01,Sedan,Petrol,MC09,N,NA,N,999,5250,7.5,3250,2,12,8160.02,145,17.8,3.689,1.558,1.43,840,1200,5,5,AS00
1,3063,2015-10-29,2015-10-28,C3,P,A,4,N,0,0,8,TO,PIEMONTE,2011-04-01,Station wagon,Diesel,ME02,N,NA,N,1968,4200,32.6,1750,4,20,34250,184,10.5,4.427,1.809,1.683,1679,2200,5,5,TU30
1,1048,2018-08-28,2018-08-26,C2,P,E,1,N,0,9,10,PG,UMBRIA,2008-09-01,Sedan,Petrol,MC09,N,NA,N,1595,5600,15.1,3800,2,17,16906,184,11.4,4.204,1.759,1.485,1173,1800,5,5,AS00
1,1011,2016-07-27,2016-07-21,C2,P,A,1,S,0,0,14,VA,LOMBARDIA,2012-10-26,Minivan,Diesel,ME02,N,NA,N,1796,3200,25.5,1400,4,19,27210,190,10.7,4.359,1.786,1.557,1475,2030,5,5,TU10
1,961,2017-07-03,2017-06-30,C2,P,A,1,N,0,0,14,SO,LOMBARDIA,2001-08-07,Station wagon,Petrol,MC09,N,NA,N,1328,5500,11.2,3500,4,15,12400,160,11.4,3.615,1.595,1.54,1010,1430,5,5,AS00
1,1106,2017-07-13,2017-07-04,C3,P,A,1,N,0,0,14,RM,LAZIO,2000-07-20,Sedan,Petrol,MC09,N,NA,N,1242,5000,10.4,2500,2,14,12930,155,14.3,3.835,1.66,1.48,950,1385,5,5,AS00
1,2218,2017-08-29,2017-07-15,C2,P,E,1,N,0,1,8,NA,CAMPANIA,2016-10-31,Sedan,LPG,NA,N,NA,N,1242,5500,10.4,3000,NA,14,14250,164,14.2,3.653,1.643,1.551,1055,1450,5,4,NA
1,550,2018-05-09,2018-05-02,C3,P,A,1,S,0,1,3,AP,MARCHE,2003-07-31,Sedan,Petrol,MC09,N,NA,N,1149,5250,9.5,2500,2,14,10850,158,15,3.773,1.639,1.417,975,1440,5,5,AS00
1,977,2018-10-04,2018-10-01,C2,P,A,1,NA,1,0,8,MO,EMILIA-ROMAGNA,2011-07-20,Sedan,Diesel,ME02,N,NA,N,1199,4200,18.3,2000,2,14,14800,170,13.9,3.97,1.682,1.462,1132,1620,3,5,TU10
1,2062,2014-05-08,2014-05-05,C2,P,A,1,N,0,0,8,MI,LOMBARDIA,2010-02-05,Minivan,Petrol,MC09,N,NA,N,1368,5800,13,4500,4,15,17650,175,11.5,4.035,1.698,1.66,1230,1700,5,5,AS00
1,887,2018-05-08,2018-05-02,C2,P,D,4,N,1,1,8,BS,LOMBARDIA,2006-02-10,Station wagon,Diesel,MB05,N,15000,N,1896,4000,24.5,1800,2,19,26600,184,12.8,4.682,1.746,1.498,1431,1990,5,5,TU30
1,230,2017-06-19,2017-06-12,C2,P,A,9,S,0,1,8,RE,EMILIA-ROMAGNA,2004-07-06,Station wagon,Diesel,ME02,N,NA,N,2993,4000,51,1750,4,26,56870,245,6.9,4.843,1.846,1.491,1735,2260,5,5,TU30
1,584,2018-08-30,2018-08-29,C2,P,E,1,N,0,0,8,AP,MARCHE,2005-09-01,Sedan,Diesel,MB05,N,NA,N,1422,4000,15.8,1600,2,16,12175,161,14.7,3.828,1.66,1.544,1168,1570,3,4,TU10
1,287,2016-08-26,2016-08-24,C2,P,A,10,N,0,0,14,MO,EMILIA-ROMAGNA,2015-06-12,Sedan,Diesel,ME02,N,NA,N,1956,3750,35.7,1750,4,20,31550,219,7.8,4.351,1.798,1.465,1410,1825,5,5,TU30
1,382,2016-06-13,2016-05-31,C2,P,A,2,N,0,1,14,AR,TOSCANA,2009-09-23,Sedan,Diesel,ME02,N,NA,N,1968,4200,32.6,1750,4,20,24410,209,9.3,4.199,1.786,1.512,1351,1910,5,5,TU30
1,1310,2017-02-23,2017-02-21,C2,P,A,1,N,1,0,8,SS,SARDEGNA,2006-03-17,Sedan,Petrol,MC09,N,NA,N,1149,5500,10.7,3500,4,14,14650,167,13.4,4.027,1.707,1.493,1155,1570,3,5,AS00
1,1002,2015-08-05,2015-08-04,C2,P,A,3,NA,0,0,10,MI,LOMBARDIA,2004-10-14,Minivan,Petrol,MC09,N,NA,N,1598,6000,15.3,3900,4,17,19450,181,14.3,4.052,1.694,1.624,1375,1830,5,5,AS00
1,1040,2018-11-06,2018-10-29,C2,P,E,3,N,0,1,8,PU,MARCHE,2008-04-08,Minivan,Diesel,MB05,N,NA,N,1461,4000,24.5,2000,2,16,23950,178,12.4,4.263,1.805,1.621,1440,1945,5,5,TU10
1,1254,2015-04-23,2015-04-14,C2,P,A,1,S,0,1,3,MN,LOMBARDIA,2004-04-29,Sedan,Diesel,MB05,N,NA,N,1910,4000,26,2000,2,19,19420,190,10.7,4.253,1.756,1.525,1395,1830,5,5,TU30
1,1306,2016-11-21,2016-11-08,C3,P,E,1,N,1,0,17,NA,CAMPANIA,2015-10-16,Sedan,Petrol / LPG,MC09,N,5000,N,1368,6000,13.4,4250,4,15,13850,185,9.5,3.538,1.589,1.578,1050,1365,5,4,AS00
1,271,2018-07-19,2018-07-16,C3,P,A,1,N,0,0,8,PT,TOSCANA,2018-03-15,Station wagon,Diesel,ME02,N,NA,N,2143,3750,47.9,1750,4,21,51900,215,6.6,4.687,1.903,1.671,1750,2230,5,5,TU30
1,853,2017-06-09,2017-06-08,C2,P,E,1,S,1,1,14,MO,EMILIA-ROMAGNA,2013-07-23,Station wagon,Diesel,ME02,N,NA,N,1685,4000,26.5,1250,4,18,24600,173,12.3,4.44,1.855,1.645,1612,1940,5,5,TU30
1,1230,2018-01-19,2018-01-18,C2,P,A,1,N,0,1,8,BI,PIEMONTE,2005-05-13,Minivan,Petrol,MC09,N,NA,N,1149,5500,10.7,4250,4,14,15680,163,13.5,3.792,1.695,1.589,1195,1610,5,5,AS00
1,1857,2016-06-28,2016-06-23,C2,P,U,11,N,1,1,14,PO,TOSCANA,2006-04-27,Station wagon,Diesel,MB05,N,NA,N,1560,4000,21.9,1750,4,17,20500,174,15.1,4.43,1.76,1.54,1469,1984,5,5,TU30
1,609,2016-11-09,2016-11-02,C2,P,E,1,N,0,0,8,BO,EMILIA-ROMAGNA,2009-12-24,Sedan,Methane,NA,N,NA,N,1368,6000,11.7,3000,NA,15,16350,162,14.9,4.03,1.687,1.49,1260,1550,5,5,NA
1,1311,2015-11-06,2015-10-19,C3,P,A,1,N,1,0,15,MO,EMILIA-ROMAGNA,2008-05-29,Sedan,Diesel,ME02,N,NA,N,1248,4000,14.8,1500,4,15,13250,165,12.5,3.546,1.627,1.488,1055,1420,3,4,TU10
1,454,2017-01-27,2017-01-21,C2,P,A,1,S,0,1,3,FC,EMILIA-ROMAGNA,2005-01-28,Minivan,Diesel,MB05,N,NA,N,1995,3600,28.5,2000,4,20,21750,180,12.6,4.36,1.77,1.62,1570,2140,5,5,TU30
1,715,2016-07-13,2016-07-08,C3,P,A,5,N,0,0,8,MO,EMILIA-ROMAGNA,2002-12-17,Sedan,Petrol,MC09,N,NA,N,1242,5000,10.4,2500,2,14,12710,158,14.1,3.723,1.69,1.435,935,1330,3,5,AS00
1,1426,2017-02-16,2017-02-14,C2,P,E,2,N,1,0,8,VI,VENETO,2007-12-20,Sedan,Diesel,ME02,N,NA,N,1995,4000,30.6,1750,4,20,31200,210,9,4.239,1.748,1.421,1385,1830,5,5,TU30
1,2009,2016-09-21,2016-09-10,C3,P,E,3,N,0,0,6,GE,LIGURIA,2015-10-30,Station wagon,Diesel,MF02,N,NA,N,1968,3800,40.8,1750,4,20,45800,215,7.8,4.721,1.841,1.495,1805,2300,5,5,TU30
1,252,2016-11-11,2016-11-07,C3,P,E,2,N,0,0,8,CA,SARDEGNA,2012-02-28,Sedan,Petrol,MC09,N,NA,N,1329,6000,12.7,4000,4,15,16250,175,11.7,3.95,1.695,1.51,1105,1490,5,5,AS00
1,1099,2018-01-25,2018-01-22,C2,P,U,2,N,1,0,4,RM,LAZIO,2017-11-20,Station wagon,LPG,NA,N,5000,N,1598,5500,15.9,4000,NA,17,14600,167,11,4.315,1.822,1.695,1304,1709,5,5,NA
1,2204,2017-07-05,2017-07-04,C2,P,A,2,NA,0,1,3,PD,VENETO,2013-02-26,Sedan,Diesel,ME02,N,NA,N,1995,4000,26.5,1750,4,20,26100,200,10.7,4.324,1.765,1.421,1385,1840,5,5,TU30
1,1179,2014-02-28,2014-02-27,C3,P,A,1,N,0,0,8,TO,PIEMONTE,2005-11-07,Sedan,Petrol,MC09,N,10000,N,1242,5500,10.4,3000,2,14,12760,162,13.2,3.538,1.589,1.578,935,1305,5,4,AS00
1,234,2016-11-21,2016-11-19,C2,P,A,1,N,0,0,4,PC,EMILIA-ROMAGNA,2015-06-18,Sedan,Diesel,MF02,N,NA,N,1968,3800,40.8,1750,4,20,44530,235,7.3,4.701,1.826,1.427,1730,1980,4,5,TU30
1,445,2018-10-17,2018-10-11,C2,P,E,1,N,0,1,14,AR,TOSCANA,2014-10-09,Sedan,Petrol,MC09,N,NA,N,998,6000,9.5,4300,4,12,11950,155,15.3,3.95,1.695,1.51,1055,1450,5,5,AS00
1,693,2016-01-28,2015-12-18,C3,P,A,14,N,0,0,4,SP,LIGURIA,2005-03-25,Station wagon,Diesel,MB05,N,NA,N,2696,4000,34.7,1800,4,24,29970,170,14,4.72,1.87,1.83,1923,2550,5,5,TU10
1,2081,2015-10-16,2015-10-09,C2,P,A,1,NA,0,0,8,TV,VENETO,2004-07-13,Sedan,Petrol,MC09,N,NA,N,1598,6000,15.8,4000,4,17,20122,192,10.8,4.204,1.759,1.485,1346,1770,5,5,AS00
1,362,2014-10-16,2014-10-16,C2,P,A,1,S,0,0,4,AG,SICILIA,2002-10-10,Station wagon,Diesel,MB05,N,10000,N,1910,4000,28,2000,2,19,28890,190,11.5,4.466,1.743,1.47,1425,1875,5,5,TU10
1,1097,2015-05-20,2015-03-24,C3,P,E,14,N,1,0,8,CA,SARDEGNA,2004-11-12,Minivan,Petrol,MC09,N,15000,N,1242,6000,11.2,4000,4,14,10900,163,14.1,3.925,1.68,1.53,1200,1490,5,5,AS00
1,421,2016-12-09,2016-12-02,C3,P,A,1,N,1,1,7,RN,EMILIA-ROMAGNA,2009-09-25,Station wagon,Diesel,ME02,N,NA,N,1686,4000,28.5,2300,4,18,23350,195,10.7,4.515,1.794,1.5,1425,1965,5,5,TU10
1,461,2017-03-16,2017-03-15,C2,P,A,1,N,0,1,4,AR,TOSCANA,2003-07-01,Sedan,Diesel,MB05,N,NA,N,1248,4000,18.3,1750,4,15,13150,164,13.4,3.865,1.66,1.48,1055,1500,5,5,TU10
1,482,2014-12-24,2014-12-15,C2,P,A,1,N,0,0,3,VA,LOMBARDIA,2005-12-01,Sedan,Petrol,MC09,N,NA,N,1108,5000,9,2750,2,13,7800,150,14.5,3.337,1.508,1.42,810,1200,3,4,AS00
1,779,2017-11-17,2017-11-16,C2,P,A,4,N,0,1,14,TO,PIEMONTE,2015-04-21,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,15100,155,14.4,4.065,1.687,1.49,1105,1590,5,5,AS00
1,2421,2015-03-19,2015-03-17,C3,P,A,11,N,0,1,8,BS,LOMBARDIA,2012-12-01,Sedan,Petrol,MC09,N,NA,N,998,6000,9.5,3600,4,12,11050,157,13.7,3.43,1.615,1.465,920,1180,3,4,AS00
1,796,2015-01-09,2015-01-05,C2,P,A,2,N,0,1,3,GR,TOSCANA,2005-10-10,Sedan,Methane,NA,N,NA,N,1242,5000,10.4,2500,NA,14,14600,151,17,3.865,1.66,1.48,1100,1500,5,5,NA
1,2268,2018-11-09,2018-11-09,C3,P,A,1,N,1,0,14,CR,LOMBARDIA,2008-07-09,Sedan,Petrol,MC09,N,NA,N,1242,6000,11.2,4000,4,14,10950,163,14.6,3.922,1.685,1.429,1103,1520,3,5,AS00
1,1270,2016-07-18,2015-08-20,C2,P,E,1,N,1,1,14,AV,CAMPANIA,2005-04-29,Minivan,Methane,NA,N,NA,N,1596,5750,14.8,4000,NA,17,23000,168,13.5,4.089,1.871,1.695,1545,2050,5,6,NA
1,1425,2017-03-29,2017-03-28,C2,P,E,1,N,1,0,17,TO,PIEMONTE,2009-05-25,Sedan,Methane,NA,N,NA,N,1242,5000,10.4,2500,NA,14,14400,148,17,3.574,1.605,1.632,1125,1440,5,4,NA
1,546,2017-12-21,2017-12-18,C2,P,E,1,N,0,0,8,GE,LIGURIA,2013-03-07,Sedan,Diesel,ME02,N,NA,N,1598,3000,25.5,1500,4,17,25950,192,10.7,4.255,1.799,1.452,1295,1810,5,5,TU10
1,941,2017-02-17,2017-02-14,C2,P,A,1,N,0,0,15,NA,CAMPANIA,2015-07-24,Station wagon,Diesel,ME02,N,NA,N,1685,4000,26.5,1250,4,18,23100,173,12.3,4.44,1.855,1.645,1612,1940,5,5,TU30
1,512,2014-03-26,2014-03-24,C2,P,A,1,S,0,0,8,BI,PIEMONTE,2007-05-21,Sedan,Petrol,MC09,N,5000,N,1242,5500,10.4,3000,2,14,14150,155,14.5,4.03,1.687,1.49,1105,1550,5,5,AS00
1,746,2014-03-15,2014-03-11,C3,P,A,1,S,1,0,15,VR,VENETO,2005-11-28,Station wagon,Diesel,ME02,N,NA,N,1997,4000,32.6,2000,4,20,27700,210,9.6,4.522,1.77,1.452,1470,1960,5,5,TU30
1,2015,2017-11-28,2017-11-28,C3,P,A,1,N,0,0,17,MS,TOSCANA,2009-09-22,Sedan,Petrol,MC09,N,NA,N,1242,5800,11.6,4200,4,14,12250,168,13.3,3.95,1.709,1.481,1041,1530,3,5,AS00
1,571,2018-03-27,2018-03-23,C2,P,A,2,N,1,1,3,VB,PIEMONTE,2010-03-23,Sedan,Petrol / LPG,NA,N,NA,N,1368,6000,11.7,3000,NA,15,15250,165,13.2,4.065,1.687,1.49,1115,1550,5,5,NA
1,1190,2017-02-28,2017-02-23,C2,P,A,1,NA,1,13,4,CO,LOMBARDIA,2009-05-29,Station wagon,Petrol,MC09,N,NA,N,1975,6000,18.8,4500,4,20,25950,174,11.3,4.35,1.84,1.73,1698,2140,5,5,AS00
1,806,2018-04-27,2018-04-23,C2,P,E,1,N,1,1,8,RM,LAZIO,2014-06-25,Sedan,Diesel,ME02,N,NA,N,1461,3750,22.4,1750,2,16,11950,167,11.8,4.08,1.757,1.618,1198,1600,5,5,TU10
1,948,2015-09-07,2015-08-27,C2,P,A,1,N,0,0,14,TO,PIEMONTE,2010-05-24,Station wagon,Diesel,ME02,N,NA,N,1968,4200,32.6,1750,4,20,29250,206,10.1,4.774,1.82,1.456,1572,2170,5,5,TU30
1,1200,2017-12-06,2017-12-06,C2,P,A,1,S,0,0,4,UD,FRIULI-VENEZIA GIULIA,2010-10-28,Sedan,Petrol,MC09,N,NA,N,998,6000,9.5,3600,4,12,10495,157,13.7,3.43,1.63,1.47,925,1180,3,4,AS00
1,5196,2018-06-27,2018-06-27,C2,P,A,1,S,0,0,17,MI,LOMBARDIA,2017-10-31,Sedan,Diesel,ME02,N,NA,N,1248,3750,19.4,1500,4,15,18270,164,14.8,4.021,1.746,1.481,1237,1695,5,5,TU10
1,613,2016-01-26,2016-01-22,C2,P,E,1,N,1,0,4,CL,SICILIA,2000-08-07,Sedan,Petrol,MC09,N,NA,N,1242,5000,10.4,2500,2,14,12710,158,14.1,3.723,1.69,1.435,935,1330,3,5,AS00
